BioLoad(ADC),ServoAngle(deg)
291.0360360360361,0.0
295.13513513513516,0.09248528753657813
299.23423423423424,0.22637817603834726
303.33333333333337,0.8536649047796114
307.43243243243245,0.0
311.5315315315315,0.0
315.63063063063066,0.0
319.72972972972974,0.0
323.8288288288289,0.6683286788794915
327.92792792792795,0.7743196475120183
332.02702702702703,0.16010828897441445
336.12612612612617,0.610647472842574
340.22522522522524,0.06697919029011766
344.3243243243244,0.0
348.42342342342346,0.0
352.52252252252254,0.0
356.62162162162167,0.0
360.72072072072075,0.13212738180366934
364.8198198198198,0.0
368.91891891891896,0.3726803620389379
373.01801801801804,0.04676174821930485
377.1171171171171,0.0
381.21621621621625,0.0
385.31531531531533,0.03607661841088066
389.41441441441447,0.369118615408081
393.51351351351354,0.0
397.6126126126126,0.04373687684036962
401.71171171171176,0.11652147576474196
405.81081081081084,0.0
409.90990990990997,0.0
414.00900900900905,0.11530542438310722
418.1081081081081,0.0
422.20720720720726,0.17496185762469627
426.30630630630634,0.0
430.4054054054054,0.5314268465166082
434.50450450450455,1.16891387269415
438.60360360360363,0.0
442.7027027027027,0.26710393118733733
446.80180180180184,0.0
450.9009009009009,0.5204770868988948
455.00000000000006,0.0
459.09909909909913,0.24029337921385632
463.1981981981982,0.0
467.29729729729735,0.0
471.3963963963964,0.0
475.49549549549556,0.4111752354478768
479.59459459459464,0.0
483.6936936936937,0.2759821296659138
487.79279279279285,0.0
491.89189189189193,0.0
495.990990990991,0.07387795370006427
500.09009009009014,0.0
504.1891891891892,0.10518355677044346
508.2882882882883,0.7651672821772055
512.3873873873874,0.0
516.4864864864866,0.5859050716369224
520.5855855855856,0.7490488167438921
524.6846846846847,0.0
528.7837837837839,0.0
532.8828828828829,0.15098045008588235
536.981981981982,0.0
541.0810810810812,0.9343016095815012
545.1801801801802,0.0174037702499161
549.2792792792793,0.0
553.3783783783784,0.0
557.4774774774776,0.544952479545415
561.5765765765766,0.0
565.6756756756757,0.02191439973021413
569.7747747747749,0.47790137255624043
573.8738738738739,0.0
577.972972972973,0.0
582.0720720720722,0.0
586.1711711711712,0.34166225575804593
590.2702702702703,0.2953721677551629
594.3693693693695,0.0
598.4684684684685,0.03182453074825888
602.5675675675676,0.0
606.6666666666667,0.0
610.7657657657658,0.1288004286990647
614.8648648648649,0.9460958804165339
618.963963963964,0.0
623.063063063063,0.0
627.1621621621622,0.0
631.2612612612613,0.36229588936156126
635.3603603603605,0.22424272709822005
639.4594594594595,0.0
643.5585585585586,0.0
647.6576576576578,0.04618839581996215
651.7567567567568,0.0
655.8558558558559,0.07171328342874661
659.954954954955,0.43576219304396707
664.0540540540541,0.0
668.1531531531532,0.0
672.2522522522523,0.7897189458474297
676.3513513513514,0.0
680.4504504504505,0.567973922971911
684.5495495495496,0.0
688.6486486486488,0.0
692.7477477477478,0.21920634974832248
696.8468468468469,0.0
700.945945945946,0.06624857174782277
705.0450450450451,0.0
709.1441441441442,0.0
713.2432432432433,0.16874103736319954
717.3423423423424,0.0
721.4414414414415,0.0
725.5405405405406,0.0
729.6396396396397,0.7957001838814021
733.7387387387388,0.43835709319305804
737.8378378378379,0.4820779420859893
741.936936936937,0.0
746.0360360360361,0.0
750.1351351351352,0.9764586912447554
754.2342342342342,0.0
758.3333333333334,0.0
762.4324324324325,0.20840078724155695
766.5315315315316,0.5835603940016487
770.6306306306307,0.0
774.7297297297298,0.6392875839696873
778.8288288288289,0.5414999692584344
782.927927927928,0.0
787.0270270270271,0.0
791.1261261261262,0.47876858163988373
795.2252252252252,0.0
799.3243243243244,0.0
803.4234234234235,0.0
807.5225225225225,0.0
811.6216216216217,0.0
815.7207207207208,0.0
819.8198198198199,0.0
823.918918918919,0.0
828.0180180180181,1.145955633409343
832.1171171171172,0.9337310020806754
836.2162162162163,0.0
840.3153153153154,0.7910583756517838
844.4144144144145,0.0
848.5135135135135,0.06459373666585523
852.6126126126127,0.0
856.7117117117118,0.0
860.8108108108108,0.49192617180307335
864.90990990991,0.0629432652883289
869.0090090090091,0.0
873.1081081081081,0.0
877.2072072072073,0.0
881.3063063063064,0.0
885.4054054054054,0.006111774207584733
889.5045045045046,0.0
893.6036036036037,0.0
897.7027027027028,0.6850509268051854
901.8018018018018,0.5996497864607928
905.900900900901,0.0
910.0000000000001,0.0
914.0990990990991,0.939937274710504
918.1981981981983,0.2603780601793556
922.2972972972974,0.0
926.3963963963964,0.0
930.4954954954956,0.19693660908237162
934.5945945945947,0.4146618862914312
938.6936936936937,0.0
942.7927927927929,0.14560137756901634
946.891891891892,0.0
950.9909909909911,0.0
955.0900900900901,0.0
959.1891891891893,0.0
963.2882882882884,0.48468465120402715
967.3873873873874,0.0
971.4864864864866,0.02626318410765813
975.5855855855857,0.0
979.6846846846847,0.18022083814638645
983.7837837837839,0.0
987.882882882883,0.0
991.981981981982,0.6662757338325639
996.0810810810812,0.46446600676610755
1000.1801801801803,0.0
1004.2792792792793,0.2488941547088887
1008.3783783783784,0.26870600141019035
1012.4774774774776,0.321150617505588
1016.5765765765766,0.0
1020.6756756756757,0.503303270516314
1024.7747747747749,0.0
1028.873873873874,0.0
1032.9729729729731,1.3189408761301
1037.0720720720722,0.1509366903605059
1041.1711711711712,0.0
1045.2702702702704,0.0
1049.3693693693695,0.6948820669731778
1053.4684684684685,0.0
1057.5675675675677,0.0
1061.6666666666667,0.0
1065.7657657657658,0.7082058958501463
1069.864864864865,0.3866199933328796
1073.963963963964,0.0
1078.063063063063,0.1541460318194105
1082.1621621621623,0.0
1086.2612612612613,0.06982684478267541
1090.3603603603603,0.036668372389068324
1094.4594594594596,0.4843849478406765
1098.5585585585586,0.48358906121947476
1102.6576576576576,0.2469886911028224
1106.7567567567569,0.0
1110.855855855856,0.3709111471950633
1114.9549549549552,0.0
1119.0540540540542,0.0
1123.1531531531532,0.0
1127.2522522522524,0.04226349189216227
1131.3513513513515,0.45510789183237266
1135.4504504504505,0.0
1139.5495495495497,0.0
1143.6486486486488,0.028370841648409705
1147.7477477477478,0.05672802002827619
1151.846846846847,0.09291881445137652
1155.945945945946,0.4599357579772151
1160.045045045045,0.5094616200449492
1164.1441441441443,0.0
1168.2432432432433,0.0
1172.3423423423424,0.0
1176.4414414414416,0.34940783514023815
1180.5405405405406,0.7244100541688577
1184.6396396396397,0.0
1188.738738738739,0.0
1192.837837837838,0.7333912784494881
1196.936936936937,0.25277892660750384
1201.0360360360362,0.21811785240052753
1205.1351351351352,0.0
1209.2342342342342,0.3393640346397095
1213.3333333333335,0.0
1217.4324324324325,0.0
1221.5315315315315,0.0
1225.6306306306308,0.0
1229.7297297297298,0.0
1233.8288288288288,0.0
1237.927927927928,0.47940815323383623
1242.027027027027,0.5638431472582145
1246.126126126126,0.0
1250.2252252252254,0.4892289028332751
1254.3243243243244,0.0
1258.4234234234236,0.42848776849139303
1262.5225225225226,0.0
1266.6216216216217,0.014387782040499293
1270.720720720721,0.0
1274.81981981982,0.6060646021167431
1278.918918918919,0.0
1283.0180180180182,0.30392016936750427
1287.1171171171172,0.5506650824447752
1291.2162162162163,0.3581700402702053
1295.3153153153155,1.1623494571617088
1299.4144144144145,0.0
1303.5135135135135,0.4786524112967656
1307.6126126126128,0.0
1311.7117117117118,0.6167030381763348
1315.8108108108108,0.0
1319.90990990991,0.0
1324.009009009009,0.6530361019358145
1328.1081081081081,0.0
1332.2072072072074,0.0
1336.3063063063064,0.0
1340.4054054054054,0.3095164732942661
1344.5045045045047,0.6960193757935457
1348.6036036036037,0.055564687648256054
1352.7027027027027,0.6590985336170125
1356.801801801802,0.0
1360.900900900901,0.0
1365.0,0.0
1369.0990990990992,0.0
1373.1981981981983,0.04204719412509849
1377.2972972972975,0.3454554786960964
1381.3963963963965,0.0
1385.4954954954956,0.0695143434765628
1389.5945945945948,0.0
1393.6936936936938,0.0
1397.7927927927929,0.0
1401.891891891892,0.0
1405.9909909909911,0.0
1410.0900900900901,0.015879728290725374
1414.1891891891894,0.037836770306693066
1418.2882882882884,0.0
1422.3873873873874,0.6363573669856324
1426.4864864864867,0.0
1430.5855855855857,0.0
1434.6846846846847,1.389981812111778
1438.783783783784,0.0
1442.882882882883,0.0
1446.981981981982,0.3672383725006089
1451.0810810810813,0.0
1455.1801801801803,0.0
1459.2792792792793,1.0729124625382442
1463.3783783783786,0.0
1467.4774774774776,0.0
1471.5765765765766,0.0
1475.6756756756758,0.4491797841734928
1479.7747747747749,0.5623883599929063
1483.873873873874,0.0
1487.9729729729731,0.3416062020005345
1492.0720720720722,0.6951276637559948
1496.1711711711712,0.8936732072149127
1500.2702702702704,19.876832359410077
1504.3693693693695,18.84926414116501
1508.4684684684685,19.58956053879516
1512.5675675675677,19.78659790253237
1516.6666666666667,21.870530601710804
1520.765765765766,21.90607029949564
1524.864864864865,22.559447298965335
1528.963963963964,22.63721421334379
1533.0630630630633,21.914163173037608
1537.1621621621623,22.54924243802591
1541.2612612612613,22.178830683315546
1545.3603603603606,24.032252986431285
1549.4594594594596,24.45327207855498
1553.5585585585586,24.036126024118957
1557.6576576576579,25.02890558854888
1561.7567567567569,23.28079441660272
1565.855855855856,23.74241455045399
1569.9549549549552,23.936740551523023
1574.0540540540542,24.219726345228995
1578.1531531531532,26.633980243551544
1582.2522522522524,25.987800716381923
1586.3513513513515,25.288885175246897
1590.4504504504505,26.4212569482275
1594.5495495495497,26.377479383070984
1598.6486486486488,25.029070670310297
1602.7477477477478,25.9980979331646
1606.846846846847,27.204929084659852
1610.945945945946,27.66767445124897
1615.045045045045,27.5485955365186
1619.1441441441443,28.404632349120995
1623.2432432432433,28.058415087086093
1627.3423423423424,27.357204499621986
1631.4414414414416,28.44003298147867
1635.5405405405406,29.28309708803579
1639.6396396396399,30.165056895235473
1643.738738738739,29.592994665354222
1647.837837837838,29.81716145873474
1651.9369369369372,30.252135374019193
1656.0360360360362,30.260724699529764
1660.1351351351352,30.66848453677798
1664.2342342342345,29.958873150164273
1668.3333333333335,32.15322543148167
1672.4324324324325,31.781131338797838
1676.5315315315318,32.0909949413114
1680.6306306306308,32.21974302400426
1684.7297297297298,31.950845076272813
1688.828828828829,31.09812475795375
1692.927927927928,32.16573544816545
1697.027027027027,34.182280738677726
1701.1261261261263,33.65991326182603
1705.2252252252254,33.35780648196374
1709.3243243243244,34.737939575251986
1713.4234234234236,34.245722755447204
1717.5225225225226,33.88545948453915
1721.6216216216217,33.43148355842626
1725.720720720721,35.589092585789324
1729.81981981982,36.651295198393115
1733.918918918919,36.06883097043402
1738.0180180180182,35.72470646649965
1742.1171171171172,36.25484461561233
1746.2162162162163,35.592800906276835
1750.3153153153155,36.75042151514019
1754.4144144144145,36.676400267448365
1758.5135135135135,37.766712964398614
1762.6126126126128,37.68566487648457
1766.7117117117118,36.69093340065386
1770.8108108108108,37.25920961422432
1774.90990990991,37.33026511252112
1779.009009009009,38.067595170493696
1783.1081081081084,37.83688314777932
1787.2072072072074,39.32733225629238
1791.3063063063064,39.85941797876772
1795.4054054054056,40.25266857382368
1799.5045045045047,40.26391967495779
1803.6036036036037,39.05016485957056
1807.702702702703,39.93586825975809
1811.801801801802,39.308329611514196
1815.900900900901,42.450864348570136
1820.0000000000002,42.39207320817675
1824.0990990990992,41.55098638683777
1828.1981981981983,41.6169773987998
1832.2972972972975,41.769366474750846
1836.3963963963965,40.87360330263433
1840.4954954954956,42.16798408672029
1844.5945945945948,41.86357772682994
1848.6936936936938,44.48508754128393
1852.7927927927929,43.45079539101872
1856.891891891892,43.69043852587503
1860.9909909909911,43.24673737098044
1865.0900900900901,43.497854718252874
1869.1891891891894,43.40900900196589
1873.2882882882884,44.49798683942322
1877.3873873873874,45.65086907562431
1881.4864864864867,46.06208784237231
1885.5855855855857,45.8096182980691
1889.6846846846847,45.36526736699359
1893.783783783784,45.91584978841418
1897.882882882883,46.299551665931794
1901.9819819819822,45.396120303728324
1906.0810810810813,48.40455639536569
1910.1801801801803,47.57513953926115
1914.2792792792795,47.758508036963576
1918.3783783783786,48.265341561505025
1922.4774774774776,47.66828192139025
1926.5765765765768,48.01878742966793
1930.6756756756758,47.842654585605956
1934.7747747747749,48.06468400335191
1938.8738738738741,48.80963044723825
1942.9729729729731,49.08515909239596
1947.0720720720722,50.30798350302342
1951.1711711711714,50.518590702824525
1955.2702702702704,49.54475664823424
1959.3693693693695,49.877985823914436
1963.4684684684687,50.14735962645115
1967.5675675675677,52.34660880082935
1971.6666666666667,50.98616136416457
1975.765765765766,51.55697987651081
1979.864864864865,51.83371031007506
1983.963963963964,52.351570098618026
1988.0630630630633,53.249215241860746
1992.1621621621623,51.885997136595144
1996.2612612612613,53.296511268948
2000.3603603603606,54.20113403860065
2004.4594594594596,54.66049789477036
2008.5585585585586,54.05400706048975
2012.6576576576579,53.54667572742285
2016.7567567567569,54.478996970740006
2020.855855855856,54.331772809249216
2024.9549549549552,53.48695957790219
2029.0540540540542,56.190712808767174
2033.1531531531532,56.498632783829436
2037.2522522522524,56.590945021279445
2041.3513513513515,55.96677551234527
2045.4504504504507,55.82096027691034
2049.5495495495497,56.61363691104063
2053.6486486486488,55.39491974850956
2057.747747747748,58.219289645460506
2061.846846846847,57.31498668631779
2065.9459459459463,58.5326881361298
2070.0450450450453,57.87097724219442
2074.1441441441443,58.634291617823735
2078.2432432432433,58.245706378177765
2082.3423423423424,57.38838988496904
2086.4414414414414,60.71231386603862
2090.540540540541,60.775622633213864
2094.63963963964,60.44114324629961
2098.738738738739,59.61920606748189
2102.837837837838,59.846993022821295
2106.936936936937,60.07271360870288
2111.0360360360364,59.648144800334286
2115.1351351351354,62.846173286231604
2119.2342342342345,62.072163235863016
2123.3333333333335,60.64832597644632
2127.4324324324325,62.16967790637811
2131.5315315315315,61.82592130159134
2135.630630630631,61.96253672194078
2139.72972972973,61.81569031710715
2143.828828828829,62.40352320830334
2147.927927927928,64.55984388927669
2152.027027027027,64.14152658112933
2156.126126126126,63.83034440643092
2160.2252252252256,63.979331397595416
2164.3243243243246,64.00979980828882
2168.4234234234236,63.598784980067585
2172.5225225225226,64.28946432428562
2176.6216216216217,66.23002116193024
2180.7207207207207,66.77022061988833
2184.81981981982,66.62767489014423
2188.918918918919,65.65716254120494
2193.018018018018,66.41014918725448
2197.1171171171172,65.52452330845277
2201.2162162162163,66.34796605047042
2205.3153153153153,67.74169290061995
2209.4144144144148,67.48837338831221
2213.5135135135138,68.1400226713487
2217.612612612613,66.66271643592293
2221.711711711712,67.12451221279738
2225.810810810811,67.91125405811286
2229.9099099099103,68.04122088331742
2234.0090090090093,67.8153406149209
2238.1081081081084,69.2102818506412
2242.2072072072074,69.59105407893075
2246.3063063063064,70.1956046636187
2250.4054054054054,70.29089088531418
2254.504504504505,69.99188844120204
2258.603603603604,70.5784168905185
2262.702702702703,70.19869851172962
2266.801801801802,71.6262721730209
2270.900900900901,71.85974897329419
2275.0,71.29856692139607
2279.0990990990995,71.9459305048043
2283.1981981981985,72.55605030961067
2287.2972972972975,72.34264504235549
2291.3963963963965,72.70100466295956
2295.4954954954956,73.84855737810051
2299.5945945945946,74.67304989725713
2303.693693693694,73.90334788677602
2307.792792792793,74.73579254128495
2311.891891891892,73.98907162627894
2315.990990990991,74.35361568690215
2320.09009009009,74.73755618215493
2324.189189189189,73.90328618570939
2328.2882882882886,76.1091944937721
2332.3873873873877,76.64443171260315
2336.4864864864867,75.93349841803497
2340.5855855855857,75.33955385874692
2344.6846846846847,77.07150352729245
2348.7837837837837,75.76511776783143
2352.882882882883,76.07937802546877
2356.9819819819822,78.57800333472557
2361.0810810810813,77.69575304813439
2365.1801801801803,77.49606604338894
2369.2792792792793,78.12686864838741
2373.378378378379,77.1034618010438
2377.477477477478,77.85604696156604
2381.576576576577,78.12251933215771
2385.675675675676,79.86502405158741
2389.774774774775,79.22827452840713
2393.873873873874,80.79708897810201
2397.9729729729734,80.0517690769746
2402.0720720720724,80.71557605888087
2406.1711711711714,79.86998187490978
2410.2702702702704,79.55999400915462
2414.3693693693695,80.13459046012758
2418.4684684684685,81.89210643683589
2422.567567567568,81.41111927100432
2426.666666666667,82.73489212939374
2430.765765765766,81.688864888553
2434.864864864865,81.07986680760222
2438.963963963964,82.66408302697867
2443.063063063063,81.74785099209369
2447.1621621621625,83.6960880536922
2451.2612612612616,83.11730620648501
2455.3603603603606,84.8704707432985
2459.4594594594596,83.35525970639516
2463.5585585585586,84.02922474035283
2467.6576576576576,84.45631016127022
2471.756756756757,84.21085846650155
2475.855855855856,85.9701728440039
2479.954954954955,85.1491670708563
2484.054054054054,85.59513758211637
2488.153153153153,86.09390016902127
2492.252252252252,85.6064129650065
2496.3513513513517,86.10167972999939
2500.4504504504507,86.34087170440758
2504.5495495495497,86.48125144290005
2508.6486486486488,87.38691032109365
2512.747747747748,89.09832302748947
2516.8468468468473,88.38373967227706
2520.9459459459463,87.99914292316546
2525.0450450450453,88.54476829153832
2529.1441441441443,89.18270388599998
2533.2432432432433,87.28063994947156
2537.3423423423424,89.88736867875433
2541.441441441442,88.81078417006333
2545.540540540541,90.09632576632401
2549.63963963964,90.18269712096257
2553.738738738739,89.98041894227862
2557.837837837838,89.67273321450085
2561.936936936937,88.97524274190583
2566.0360360360364,92.18676684170589
2570.1351351351354,92.72771724195766
2574.2342342342345,91.70449077213328
2578.3333333333335,92.22002996451157
2582.4324324324325,91.21592784328998
2586.5315315315315,92.22860653184625
2590.630630630631,91.80330885112767
2594.72972972973,91.61879102469854
2598.828828828829,93.61981817939194
2602.927927927928,93.8031942089835
2607.027027027027,94.19121665784627
2611.126126126126,93.34391839940224
2615.2252252252256,93.80144233421608
2619.3243243243246,93.97926411100043
2623.4234234234236,93.45048038773407
2627.5225225225226,96.8983326008375
2631.6216216216217,95.57325225996932
2635.720720720721,95.66528154318326
2639.81981981982,95.51084602508875
2643.918918918919,96.89924004356907
2648.018018018018,96.27645261429974
2652.1171171171172,95.53170399687818
2656.2162162162163,98.55311577942999
2660.3153153153157,98.10034934714444
2664.4144144144148,98.12862671055575
2668.5135135135138,97.82776139562377
2672.612612612613,97.62529200652152
2676.711711711712,98.1688830495273
2680.810810810811,97.7274563850022
2684.9099099099103,98.90837781478756
2689.0090090090093,99.36535444737845
2693.1081081081084,100.76807838642748
2697.2072072072074,99.9443405756011
2701.3063063063064,100.14954286701055
2705.4054054054054,100.41657888331471
2709.504504504505,99.68487535249778
2713.603603603604,100.43212419234932
2717.702702702703,100.64622807230941
2721.801801801802,101.64000523338903
2725.900900900901,101.53796859632946
2730.0,101.37324699381412
2734.0990990990995,101.89252258096053
2738.1981981981985,102.19287498409085
2742.2972972972975,102.35132999924966
2746.3963963963965,104.1204383786002
2750.4954954954956,103.66715326755323
2754.594594594595,104.18450821891258
2758.693693693694,104.06214284742542
2762.792792792793,104.46802808396801
2766.891891891892,104.38846835146576
2770.990990990991,104.01523820696032
2775.09009009009,105.55137349691937
2779.1891891891896,105.67352492208396
2783.2882882882886,105.72510532018099
2787.3873873873877,105.84236683304188
2791.4864864864867,106.13402521379487
2795.5855855855857,106.35758719506403
2799.6846846846847,105.97444065349231
2803.783783783784,106.00806239395024
2807.882882882883,108.0716531525
2811.9819819819822,107.74204734343382
2816.0810810810813,107.53730387117852
2820.1801801801803,107.12228105134464
2824.2792792792793,107.65242532096157
2828.378378378379,108.2365727266339
2832.477477477478,107.64854428098022
2836.576576576577,109.88109648128703
2840.675675675676,110.23321564370616
2844.774774774775,110.26034474821134
2848.873873873874,109.46023357391698
2852.9729729729734,110.49852967822682
2857.0720720720724,110.56367504467774
2861.1711711711714,109.43507507139071
2865.2702702702704,111.58808156517942
2869.3693693693695,112.5955453415731
2873.4684684684685,111.92657323937235
2877.567567567568,110.89011102627407
2881.666666666667,111.30015924763366
2885.765765765766,111.87531518741376
2889.864864864865,111.4184786748577
2893.963963963964,111.79328811468179
2898.0630630630635,114.01619810684178
2902.1621621621625,114.73112730201737
2906.2612612612616,113.8547730418861
2910.3603603603606,114.53627089978637
2914.4594594594596,114.71438008101839
2918.5585585585586,114.71715483467604
2922.657657657658,114.14237729669279
2926.756756756757,115.01835542608052
2930.855855855856,116.23041243270194
2934.954954954955,116.52419994390677
2939.054054054054,115.9594664472823
2943.153153153153,116.87229193503762
2947.2522522522527,116.42991678073373
2951.3513513513517,116.2841366885764
2955.4504504504507,118.54319035560292
2959.5495495495497,118.16668492563043
2963.6486486486488,116.75359475030233
2967.747747747748,117.75043052426481
2971.8468468468473,118.59858401362392
2975.9459459459463,117.59620432995085
2980.0450450450453,117.88826374738153
2984.1441441441443,117.47758184304847
2988.2432432432433,120.89196129760089
2992.3423423423424,120.84074622870901
2996.441441441442,119.55806555242964
3000.540540540541,160.07364900019454
3004.63963963964,159.65975297611797
3008.738738738739,160.30747231951568
3012.837837837838,160.25484153862118
3016.936936936937,160.40585278580664
3021.0360360360364,160.16595922385395
3025.1351351351354,161.46770310319422
3029.2342342342345,159.48603811749464
3033.3333333333335,159.14469832278175
3037.4324324324325,159.80345489964927
3041.531531531532,159.21600586721988
3045.630630630631,159.253768864997
3049.72972972973,159.499342672901
3053.828828828829,159.53890554728417
3057.927927927928,159.52269094902496
3062.027027027027,160.25910947522271
3066.1261261261266,159.74690546945735
3070.2252252252256,159.91024271256376
3074.3243243243246,160.44711638725047
3078.4234234234236,159.6168387376093
3082.5225225225226,159.86772705064763
3086.6216216216217,160.18287999304647
3090.720720720721,159.02921609968988
3094.81981981982,158.80754724552472
3098.918918918919,160.17305866439887
3103.018018018018,160.24600714028344
3107.1171171171172,161.0321100674262
3111.2162162162163,160.0790474379334
3115.3153153153157,160.40986985862904
3119.4144144144148,159.90226367820702
3123.5135135135138,160.14861361079255
3127.612612612613,160.83362842087476
3131.711711711712,158.93800359093717
3135.810810810811,160.20680812878584
3139.9099099099103,161.06779336503868
3144.0090090090093,160.14101710960466
3148.1081081081084,160.82528648161642
3152.2072072072074,159.68539392523527
3156.3063063063064,159.98397625291815
3160.405405405406,160.0167623511943
3164.504504504505,158.8912044603206
3168.603603603604,159.4159110860749
3172.702702702703,159.451562460308
3176.801801801802,160.41103303901627
3180.900900900901,160.43607655284202
3185.0000000000005,160.16201822135326
3189.0990990990995,160.41205144842786
3193.1981981981985,159.91792529363912
3197.2972972972975,160.60096583476977
3201.3963963963965,160.00439422131603
3205.4954954954956,160.02893202371337
3209.594594594595,159.86720368336879
3213.693693693694,160.3422252388182
3217.792792792793,159.78940059169355
3221.891891891892,160.48821568859904
3225.990990990991,159.433925429642
3230.09009009009,159.4505418726359
3234.1891891891896,160.34371337756326
3238.2882882882886,159.9557278927085
3242.3873873873877,159.77305429192344
3246.4864864864867,160.44502886623772
3250.5855855855857,159.69636929295694
3254.6846846846847,159.8998993728498
3258.783783783784,160.6996139750356
3262.882882882883,160.76957117290533
3266.9819819819822,160.78619910513515
3271.0810810810813,159.85893711153304
3275.1801801801803,160.61535145249223
3279.2792792792798,159.52552358611567
3283.378378378379,159.54654856263897
3287.477477477478,158.82477207368783
3291.576576576577,160.83643410094928
3295.675675675676,159.56801007546196
3299.774774774775,159.93673371012648
3303.8738738738743,159.54483782903586
3307.9729729729734,160.34758262416506
3312.0720720720724,159.81218316964134
3316.1711711711714,159.34759155478352
3320.2702702702704,160.22083128209303
3324.3693693693695,159.28313498759488
3328.468468468469,159.58129713734226
3332.567567567568,158.94655544268696
3336.666666666667,159.2880209439012
3340.765765765766,160.08926458486025
3344.864864864865,159.01773198094853
3348.963963963964,159.25942713768913
3353.0630630630635,159.9988155419336
3357.1621621621625,159.7281965519535
3361.2612612612616,160.99601831797966
3365.3603603603606,160.9169482730122
3369.4594594594596,159.56603876862442
3373.5585585585586,160.27856880920174
3377.657657657658,160.37464127843973
3381.756756756757,159.70126057098778
3385.855855855856,159.2522292317509
3389.954954954955,159.99385077534598
3394.054054054054,159.91357716259296
3398.153153153153,159.7821177515147
3402.2522522522527,160.22115843408224
3406.3513513513517,159.6246351964972
3410.4504504504507,159.42400122621044
3414.5495495495497,160.05454148517492
3418.6486486486488,160.19298504628443
3422.7477477477482,159.41167752804998
3426.8468468468473,160.46404530549555
3430.9459459459463,159.11475943111196
3435.0450450450453,159.7109432706422
3439.1441441441443,159.8709957319012
3443.2432432432433,159.68188814367403
3447.342342342343,159.71746976322441
3451.441441441442,160.93553724115407
3455.540540540541,159.57455795548054
3459.63963963964,161.22061086123597
3463.738738738739,160.21856338986552
3467.837837837838,160.046027568656
3471.9369369369374,160.23812017669383
3476.0360360360364,161.26496387462598
3480.1351351351354,159.50320349803428
3484.2342342342345,159.43979104053182
3488.3333333333335,159.62256690171404
3492.4324324324325,160.0160715734823
3496.531531531532,159.1371144375937
3500.630630630631,160.0111696196593
3504.72972972973,160.84677356670684
3508.828828828829,160.0757036953124
3512.927927927928,159.85365727051237
3517.027027027027,159.6909197756582
3521.1261261261266,160.44925585227577
3525.2252252252256,159.58708361338097
3529.3243243243246,160.92319796029963
3533.4234234234236,160.96667987385717
3537.5225225225226,160.1283753993309
3541.6216216216217,159.99424245596168
3545.720720720721,160.5153299041208
3549.81981981982,160.54739925111366
3553.918918918919,159.5970041344703
3558.018018018018,159.73672243343165
3562.1171171171172,159.33882628265835
3566.2162162162167,160.20453246916702
3570.3153153153157,160.33331394172845
3574.4144144144148,159.32503718106938
3578.5135135135138,159.77240054759193
3582.612612612613,159.32637304120934
3586.711711711712,159.5506000948781
3590.8108108108113,160.27550853011314
3594.9099099099103,159.63325896666086
3599.0090090090093,159.84958702198384
3603.1081081081084,159.18634413602635
3607.2072072072074,160.09349510486234
3611.3063063063064,159.97786334007768
3615.405405405406,159.63552037498343
3619.504504504505,159.90549285115875
3623.603603603604,160.0901474402517
